47217|HPQ|Hewlett Packard Co|20191212|NYSE|3570|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/HPQ_0000047217_10K_20191031_Item1A_excerpt.txt
23632|ED|CONSOLIDATED EDISON CO OF NEW YORK INC|20190221|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/ED_0000023632_10K_20181231_Item1A_excerpt.txt
732712|VZ|Verizon Communications Inc|20190215|NYSE|4813|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/VZ_0000732712_10K_20181231_Item1A_excerpt.txt
1467858|GM|General Motors Co|20190206|NYSE|3711|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/GM_0001467858_10K_20181231_Item1A_excerpt.txt
885639|KSS|Kohls Corp|20190322|NYSE|5311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/KSS_0000885639_10K_20190202_Item1A_excerpt.txt
1564708|NWS|News Corp|20190813|NASDAQ|2711|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/NWS_0001564708_10K_20190630_Item1A_excerpt.txt
1564708|NWSA|News Corp|20190813|NASDAQ|2711|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/NWSA_0001564708_10K_20190630_Item1A_excerpt.txt
1002047|NTAP|Netapp Inc|20190618|NASDAQ|3572|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/NTAP_0001002047_10K_20190426_Item1A_excerpt.txt
1593034|ENDP|Endo International plc|20190228|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/ENDP_0001593034_10K_20181231_Item1A_excerpt.txt
51434|IP|International Paper Co|20190220|NYSE|2621|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/IP_0000051434_10K_20181231_Item1A_excerpt.txt
1267238|AIZ|Assurant Inc|20190222|NYSE|6321|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/AIZ_0001267238_10K_20181231_Item1A_excerpt.txt
4977|AFL|Aflac Inc|20190225|NYSE|6321|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/AFL_0000004977_10K_20181231_Item1A_excerpt.txt
1137789|STX|Seagate Technology PLC|20190802|NASDAQ|3572|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/STX_0001137789_10K_20190628_Item1A_excerpt.txt
18926|CTL|Centurylink Inc|20190311|NYSE|4813|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/CTL_0000018926_10K_20181231_Item1A_excerpt.txt
1031296|FE|Firstenergy Corp|20190219|NYSE|4911|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/FE_0001031296_10K_20181231_Item1A_excerpt.txt
8192|EXC|ATLANTIC CITY ELECTRIC CO|20190208|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/EXC_0000008192_10K_20181231_Item1A_excerpt.txt
874761|AES|Aes Corp|20190227|NYSE|4991|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/AES_0000874761_10K_20181231_Item1A_excerpt.txt
765880|HCP|HCP Inc|20190214|NYSE|6798|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/HCP_0000765880_10K_20181231_Item1A_excerpt.txt
874766|HIG|Hartford Financial Services Group Inc|20190222|NYSE|6331|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/HIG_0000874766_10K_20181231_Item1A_excerpt.txt
28385|DTE|DTE Electric Co|20190207|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/DTE_0000028385_10K_20181231_Item1A_excerpt.txt
794367|M|Macys Inc|20190403||5311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/M_0000794367_10K_20190202_Item1A_excerpt.txt
1274494|FSLR|First Solar Inc|20190222|NASDAQ|3674|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/FSLR_0001274494_10K_20181231_Item1A_excerpt.txt
1451505|RIG|Transocean LTD|20190219|NYSE|1381|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/RIG_0001451505_10K_20181231_Item1A_excerpt.txt
20520|FTR|Frontier Communications Corp|20190301|NASDAQ|4813|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/FTR_0000020520_10K_20181231_Item1A_excerpt.txt
1385157|TEL|Te Connectivity LTD|20191112|NYSE|5065|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/TEL_0001385157_10K_20190927_Item1A_excerpt.txt
1164727|NEM|Newmont Mining Corp|20190221|NYSE|1040|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/NEM_0001164727_10K_20181231_Item1A_excerpt.txt
912595|MAA|Mid America Apartment Communities Inc|20190221|NYSE|6798|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/MAA_0000912595_10K_20181231_Item1A_excerpt.txt
1593538|NAVI|NAVIENT CORP|20190226|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/NAVI_0001593538_10K_20181231_Item1A_excerpt.txt
1024305|COTY|Coty Inc|20190828|NYSE|2844|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/COTY_0001024305_10K_20190630_Item1A_excerpt.txt
882095|GILD|Gilead Sciences Inc|20190226|NASDAQ|2836|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/GILD_0000882095_10K_20181231_Item1A_excerpt.txt
1645590|HPE|Hewlett Packard Enterprise Co|20191213|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/HPE_0001645590_10K_20191031_Item1A_excerpt.txt
108772|XRX|Xerox Corp|20190225|NYSE|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/XRX_0000108772_10K_20181231_Item1A_excerpt.txt
21344|KO|Coca Cola Co|20190221|NYSE|2080|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/KO_0000021344_10K_20181231_Item1A_excerpt.txt
63908|MCD|Mcdonalds Corp|20190222|NYSE|5812|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/MCD_0000063908_10K_20181231_Item1A_excerpt.txt
831259|FCX|Freeport Mcmoran Copper & Gold Inc|20190215|NYSE|1000|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/FCX_0000831259_10K_20181231_Item1A_excerpt.txt
1041061|YUM|Yum Brands Inc|20190221|NYSE|5812|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/YUM_0001041061_10K_20181231_Item1A_excerpt.txt
101778|MRO|Marathon Oil Corp|20190221|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/MRO_0000101778_10K_20181231_Item1A_excerpt.txt
39899|TGNA|Gannett Co Inc|20190301|NYSE|2711|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/TGNA_0000039899_10K_20181231_Item1A_excerpt.txt
769397|ADSK|Autodesk Inc|20190325|NASDAQ|7372|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/ADSK_0000769397_10K_20190131_Item1A_excerpt.txt
1358071|CXO|Concho Resources Inc|20190220|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/CXO_0001358071_10K_20181231_Item1A_excerpt.txt
1336917|UAA|Under Armour Inc|20190225|NYSE|2300|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/UAA_0001336917_10K_20181231_Item1A_excerpt.txt
797468|OXY|Occidental Petroleum Corp|20190221|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/002/OXY_0000797468_10K_20181231_Item1A_excerpt.txt
1039684|OKE|Oneok Inc|20190226|NYSE|4923|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/OKE_0001039684_10K_20181231_Item1A_excerpt.txt
1021860|NOV|National Oilwell Varco Inc|20190214|NYSE|3533|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/NOV_0001021860_10K_20181231_Item1A_excerpt.txt
1168054|XEC|Cimarex Energy Co|20190220|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/XEC_0001168054_10K_20181231_Item1A_excerpt.txt
1336917|UA|Under Armour Inc|20190225|NYSE|2300|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/UA_0001336917_10K_20181231_Item1A_excerpt.txt
1018724|AMZN|Amazon Com Inc|20190201|NASDAQ|5961|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/AMZN_0001018724_10K_20181231_Item1A_excerpt.txt
87347|SLB|Schlumberger LTD|20190123|NYSE|1389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/SLB_0000087347_10K_20181231_Item1A_excerpt.txt
808362|BHI|Baker Hughes Inc|20190219|NYSE|3533|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/BHI_0000808362_10K_20181231_Item1A_excerpt.txt
33213|EQT|Eqt Corp|20190214|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/EQT_0000033213_10K_20181231_Item1A_excerpt.txt
899866|ALXN|Alexion Pharmaceuticals Inc|20190206|NASDAQ|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ALXN_0000899866_10K_20181231_Item1A_excerpt.txt
1065280|NFLX|Netflix Inc|20190129|NASDAQ|7841|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/NFLX_0001065280_10K_20181231_Item1A_excerpt.txt
1108524|CRM|Salesforce Com Inc|20190308|NYSE|7372|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CRM_0001108524_10K_20190131_Item1A_excerpt.txt
796343|ADBE|Adobe Systems Inc|20190125|NASDAQ|7372|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ADBE_0000796343_10K_20181130_Item1A_excerpt.txt
1652044|GOOGL|Alphabet Inc.|20190205|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/GOOGL_0001652044_10K_20181231_Item1A_excerpt.txt
1633917|PYPL|PayPal Holdings, Inc.|20190207|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PYPL_0001633917_10K_20181231_Item1A_excerpt.txt
4447|HES|Hess Corp|20190221|NYSE|2911|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/HES_0000004447_10K_20181231_Item1A_excerpt.txt
6769|APA|Apache Corp|20190301|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/APA_0000006769_10K_20181231_Item1A_excerpt.txt
872589|REGN|Regeneron Pharmaceuticals Inc|20190207|NASDAQ|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/REGN_0000872589_10K_20181231_Item1A_excerpt.txt
72207|NBL|Noble Energy Inc|20190219|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/NBL_0000072207_10K_20181231_Item1A_excerpt.txt
816284|CELG|Celgene Corp|20190226|NASDAQ|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CELG_0000816284_10K_20181231_Item1A_excerpt.txt
1090012|DVN|Devon Energy Corp|20190220|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/DVN_0001090012_10K_20181231_Item1A_excerpt.txt
1075531|PCLN|Priceline Com Inc|20190227|NASDAQ|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PCLN_0001075531_10K_20181231_Item1A_excerpt.txt
1403568|ULTA|Ulta Salon Cosmetics & Fragrance Inc|20190402|NASDAQ|5990|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ULTA_0001403568_10K_20190202_Item1A_excerpt.txt
773910|APC|Anadarko Petroleum Corp|20190214|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/APC_0000773910_10K_20181231_Item1A_excerpt.txt
1086222|AKAM|Akamai Technologies Inc|20190228|NASDAQ|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/AKAM_0001086222_10K_20181231_Item1A_excerpt.txt
1087423|RHT|Red Hat Inc|20190424|NYSE|7370|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/RHT_0001087423_10K_20190228_Item1A_excerpt.txt
1324424|EXPE|Expedia Inc|20190208|NASDAQ|4700|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/EXPE_0001324424_10K_20181231_Item1A_excerpt.txt
1058090|CMG|Chipotle Mexican Grill Inc|20190208|NYSE|5812|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CMG_0001058090_10K_20181231_Item1A_excerpt.txt
1045810|NVDA|Nvidia Corp|20190221|NASDAQ|3674|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/NVDA_0001045810_10K_20190127_Item1A_excerpt.txt
1403161|V|Visa Inc|20191114|NYSE|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/V_0001403161_10K_20190930_Item1A_excerpt.txt
34088|XOM|Exxon Mobil Corp|20190227|NYSE|2911|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/XOM_0000034088_10K_20181231_Item1A_excerpt.txt
1526520|TRIP|Tripadvisor Inc|20190222|NASDAQ|7370|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/TRIP_0001526520_10K_20181231_Item1A_excerpt.txt
865752|MNST|Monster Beverage Corp|20190228||2086|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/MNST_0000865752_10K_20181231_Item1A_excerpt.txt
316709|SCHW|Schwab Charles Corp|20190222|NYSE|6211|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/SCHW_0000316709_10K_20181231_Item1A_excerpt.txt
707549|LRCX|Lam Research Corp|20190820|NASDAQ|3559|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/LRCX_0000707549_10K_20190630_Item1A_excerpt.txt
1141391|MA|Mastercard Inc|20190213|NYSE|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/MA_0001141391_10K_20181231_Item1A_excerpt.txt
1110803|ILMN|Illumina Inc|20190212|NASDAQ|3826|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ILMN_0001110803_10K_20181230_Item1A_excerpt.txt
1101239|EQIX|Equinix Inc|20190222|NASDAQ|4813|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/EQIX_0001101239_10K_20181231_Item1A_excerpt.txt
29915|DOW|Dow Chemical Co|20190211|NYSE|2821|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/DOW_0000029915_10K_20181231_Item1A_excerpt.txt
858470|COG|Cabot Oil & Gas Corp|20190226|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/COG_0000858470_10K_20181231_Item1A_excerpt.txt
45012|HAL|Halliburton Co|20190213|NYSE|1389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/HAL_0000045012_10K_20181231_Item1A_excerpt.txt
895126|CHK|Chesapeake Energy Corp|20190227|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CHK_0000895126_10K_20181231_Item1A_excerpt.txt
1038357|PXD|Pioneer Natural Resources Co|20190226|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PXD_0001038357_10K_20181231_Item1A_excerpt.txt
821189|EOG|Eog Resources Inc|20190226|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/EOG_0000821189_10K_20181231_Item1A_excerpt.txt
875320|VRTX|Vertex Pharmaceuticals Inc|20190213|NASDAQ|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/VRTX_0000875320_10K_20181231_Item1A_excerpt.txt
1326801|FB|Facebook Inc|20190131|NASDAQ|7370|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/FB_0001326801_10K_20181231_Item1A_excerpt.txt
315852|RRC|Range Resources Corp|20190225|NYSE|1311|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/RRC_0000315852_10K_20181231_Item1A_excerpt.txt
46765|HP|Helmerich & Payne Inc|20191115|NYSE|1381|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/HP_0000046765_10K_20190930_Item1A_excerpt.txt
882184|DHI|Horton D R Inc|20191125|NYSE|1531|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/DHI_0000882184_10K_20190930_Item1A_excerpt.txt
19617|JPM|Jpmorgan Chase & Co|20190226|NYSE|6021|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/JPM_0000019617_10K_20181231_Item1A_excerpt.txt
93410|CVX|Chevron Corp|20190222|NYSE|2911|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CVX_0000093410_10K_20181231_Item1A_excerpt.txt
51143|IBM|International Business Machines Corp|20190226|NYSE|3570|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/IBM_0000051143_10K_20181231_Item1A_excerpt.txt
1101215|ADS|Alliance Data Systems Corp|20190226|NYSE|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ADS_0001101215_10K_20181231_Item1A_excerpt.txt
1020569|IRM|Iron Mountain Inc|20190214|NYSE|4220|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/IRM_0001020569_10K_20181231_Item1A_excerpt.txt
1035267|ISRG|Intuitive Surgical Inc|20190204|NASDAQ|3842|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ISRG_0001035267_10K_20181231_Item1A_excerpt.txt
1004434|AMG|Affiliated Managers Group Inc|20190222|NYSE|6282|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/AMG_0001004434_10K_20181231_Item1A_excerpt.txt
1396009|VMC|Vulcan Materials Co|20190226|NYSE|1400|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/VMC_0001396009_10K_20181231_Item1A_excerpt.txt
1058290|CTSH|Cognizant Technology Solutions Corp|20190219|NASDAQ|7371|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CTSH_0001058290_10K_20181231_Item1A_excerpt.txt
829224|SBUX|Starbucks Corp|20191115|NASDAQ|5810|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/SBUX_0000829224_10K_20190929_Item1A_excerpt.txt
896878|INTU|Intuit Inc|20190830|NASDAQ|7372|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/INTU_0000896878_10K_20190731_Item1A_excerpt.txt
874716|IDXX|Idexx Laboratories Inc|20190215|NASDAQ|2835|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/IDXX_0000874716_10K_20181231_Item1A_excerpt.txt
1048286|MAR|Marriott International Inc|20190301|NASDAQ|7011|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/MAR_0001048286_10K_20181231_Item1A_excerpt.txt
1071739|CNC|Centene Corp|20190219|NYSE|6324|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CNC_0001071739_10K_20181231_Item1A_excerpt.txt
728535|JBHT|Hunt J B Transport Services Inc|20190222|NASDAQ|4213|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/JBHT_0000728535_10K_20181231_Item1A_excerpt.txt
1604778|QRVO|Qorvo, Inc.|20190517|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/QRVO_0001604778_10K_20190330_Item1A_excerpt.txt
789019|MSFT|Microsoft Corp|20190801|NASDAQ|7372|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/MSFT_0000789019_10K_20190630_Item1A_excerpt.txt
1099800|EW|Edwards Lifesciences Corp|20190215|NYSE|3842|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/EW_0001099800_10K_20181231_Item1A_excerpt.txt
804753|CERN|Cerner Corp|20190208|NASDAQ|7373|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CERN_0000804753_10K_20181229_Item1A_excerpt.txt
320187|NKE|Nike Inc|20190723|NYSE|3021|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/NKE_0000320187_10K_20190531_Item1A_excerpt.txt
3153|SO|Alabama Power Co|20190220|NYSE|4911|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/SO_0000003153_10K_20181231_Item1A_excerpt.txt
1551152|ABBV|Abbvie Inc|20190227|NYSE|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ABBV_0001551152_10K_20181231_Item1A_excerpt.txt
1123360|GPN|Global Payments Inc|20190221|NYSE|7389|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/GPN_0001123360_10K_20181231_Item1A_excerpt.txt
822416|PHM|Pultegroup Inc|20190131|NYSE|1531|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PHM_0000822416_10K_20181231_Item1A_excerpt.txt
75362|PCAR|Paccar Inc|20190221|NASDAQ|3711|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PCAR_0000075362_10K_20181231_Item1A_excerpt.txt
202058|HRS|Harris Corp|20190822|NYSE|3812|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/HRS_0000202058_10K_20190628_Item1A_excerpt.txt
916076|MLM|Martin Marietta Materials Inc|20190225|NYSE|1400|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/MLM_0000916076_10K_20181231_Item1A_excerpt.txt
766421|ALK|Alaska Air Group Inc|20190215|NYSE|4512|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ALK_0000766421_10K_20181231_Item1A_excerpt.txt
80661|PGR|Progressive Corp|20190227|NYSE|6331|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PGR_0000080661_10K_20181231_Item1A_excerpt.txt
30554|DD|Dupont E I De Nemours & Co|20190211|NYSE|2820|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/DD_0000030554_10K_20181231_Item1A_excerpt.txt
731766|UNH|Unitedhealth Group Inc|20190212|NYSE|6324|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/UNH_0000731766_10K_20181231_Item1A_excerpt.txt
8670|ADP|Automatic Data Processing Inc|20190809|NASDAQ|7374|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ADP_0000008670_10K_20190630_Item1A_excerpt.txt
29534|DG|Dollar General Corp|20190322|NYSE|5331|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/DG_0000029534_10K_20190201_Item1A_excerpt.txt
354190|AJG|Gallagher Arthur J & Co|20190208|NYSE|6411|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/AJG_0000354190_10K_20181231_Item1A_excerpt.txt
1364742|BLK|Blackrock Inc|20190228|NYSE|6211|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/BLK_0001364742_10K_20181231_Item1A_excerpt.txt
914208|IVZ|Invesco LTD|20190222|NYSE|6282|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/IVZ_0000914208_10K_20181231_Item1A_excerpt.txt
915912|AVB|Avalonbay Communities Inc|20190222|NYSE|6798|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/AVB_0000915912_10K_20181231_Item1A_excerpt.txt
1111711|NI|Nisource Inc|20190220|NYSE|4931|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/NI_0001111711_10K_20181231_Item1A_excerpt.txt
1324404|CF|CF Industries Holdings Inc|20190222|NYSE|2870|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CF_0001324404_10K_20181231_Item1A_excerpt.txt
915913|ALB|Albemarle Corp|20190227|NYSE|2821|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ALB_0000915913_10K_20181231_Item1A_excerpt.txt
717423|MUR|Murphy Oil Corp|20190227|NYSE|2911|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/MUR_0000717423_10K_20181231_Item1A_excerpt.txt
1437107|DISCK|Discovery Communications Inc|20190301|NASDAQ|4841|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/DISCK_0001437107_10K_20181231_Item1A_excerpt.txt
1015780|ETFC|E Trade Financial Corp|20190221|NASDAQ|6035|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ETFC_0001015780_10KA_20181231_Item1A_excerpt.txt
1015780|ETFC|E Trade Financial Corp|20190220|NASDAQ|6035|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ETFC_0001015780_10K_20181231_Item1A_excerpt.txt
33185|EFX|Equifax Inc|20190221|NYSE|7320|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/EFX_0000033185_10K_20181231_Item1A_excerpt.txt
1800|ABT|Abbott Laboratories|20190222|NYSE|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ABT_0000001800_10K_20181231_Item1A_excerpt.txt
723531|PAYX|Paychex Inc|20190724|NASDAQ|8700|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/PAYX_0000723531_10K_20190531_Item1A_excerpt.txt
902739|CMCSA|NBCUniversal Media, LLC|20190131|None|None|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/CMCSA_0000902739_10K_20181231_Item1A_excerpt.txt
882835|ROP|Roper Industries Inc|20190225|NYSE|3823|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/ROP_0000882835_10K_20181231_Item1A_excerpt.txt
1578845|AGN|Actavis PLC|20190215|NYSE|2834|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/AGN_0001578845_10K_20181231_Item1A_excerpt.txt
909832|COST|Costco Wholesale Corp|20191011|NASDAQ|5331|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/COST_0000909832_10K_20190901_Item1A_excerpt.txt
1519751|FBHS|Fortune Brands Home & Security Inc|20190225|NYSE|1520|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/FBHS_0001519751_10K_20181231_Item1A_excerpt.txt
203527|VAR|Varian Medical Systems Inc|20191125|NYSE|3845|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/VAR_0000203527_10K_20190927_Item1A_excerpt.txt
16918|STZ|Constellation Brands Inc|20190423|NYSE|2080|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/STZ_0000016918_10K_20190228_Item1A_excerpt.txt
885725|BSX|Boston Scientific Corp|20190219|NYSE|3841|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/BSX_0000885725_10K_20181231_Item1A_excerpt.txt
4127|SWKS|Skyworks Solutions Inc|20191114|NASDAQ|3674|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/SWKS_0000004127_10K_20190927_Item1A_excerpt.txt
875045|BIIB|Biogen Idec Inc|20190206|NASDAQ|2836|/home/koshy/Desktop/Capstone/fintech/data/SEC/batch_0001/003/BIIB_0000875045_10K_20181231_Item1A_excerpt.txt
